"","dia_mes_ano","hora_minuto","irr_inv","massaPM1","numPM1","massaPM2","numPM2","tamanho_medio","temp","vento_vel","vento_dir","P_DC","I_DC","V_DC","m","dia","TIME"
"208",20191006,"153900",46.5,3.76,30.99,0.13,0.08,0.45,18.64,8.51,211.5,441.2,0.81,542.74,0.02729,3,59
"209",20191006,"154900",32.3,3.98,32.8,0.13,0.09,0.44,18.69,9.18,211.5,297.31,0.56,531.69,0.02737,3,60
"210",20191006,"155900",33.2,3.73,30.81,0.12,0.09,0.43,18.84,9.18,229.5,312.73,0.58,534.46,0.02745,3,61
"211",20191006,"160900",43.9,3.64,29.99,0.12,0.08,0.45,19,6.25,207,419.68,0.77,541.3,0.02749,3,62
"212",20191006,"161900",25.8,4.01,33.09,0.13,0.09,0.45,18.25,9.71,198,234.41,0.44,527.39,0.02757,3,63
"213",20191006,"162900",32,3.42,28.24,0.12,0.08,0.45,17.99,10.64,193.5,298.9,0.56,536.41,0.02766,3,64
"214",20191006,"163900",28.4,3.51,28.94,0.12,0.08,0.45,17.94,9.18,220.5,261.14,0.49,528.11,0.02773,3,65
"215",20191006,"164900",24,3.53,29.14,0.12,0.08,0.46,18.04,6.38,207,210.96,0.4,524.85,0.02777,3,66
"216",20191006,"165900",12.7,3.13,25.81,0.1,0.07,0.46,17.96,9.31,207,100.9,0.2,498.99,0.02784,3,67
"217",20191006,"170900",9.2,3.07,25.35,0.1,0.07,0.44,17.87,9.31,211.5,71.99,0.15,483.18,0.02791,3,68
"218",20191006,"171900",4.5,2.75,22.71,0.09,0.06,0.43,17.91,7.58,202.5,29.95,0.06,450.93,0.02795,3,69
"219",20191006,"172900",0.4,2,16.55,0.07,0.05,0.45,17.75,10.64,211.5,5.82,0.01,467.84,0.02802,3,70
"220",20191007,"052900",6.4,5.4,44.53,0.18,0.12,0.45,17.05,0.27,171,48.27,0.1,481.76,0.02883,4,1
"221",20191007,"053900",13.3,5.82,48.01,0.19,0.13,0.46,17.12,1.86,162,113.83,0.22,507.05,0.02885,4,2
"222",20191007,"054900",19.2,5.97,49.23,0.2,0.14,0.47,17.28,2.26,180,169.5,0.32,520.21,0.02888,4,3
"223",20191007,"055900",28.4,6.08,50.16,0.2,0.14,0.46,17.48,0.53,180,264.53,0.49,536.63,0.0289,4,4
"224",20191007,"060900",32.1,6.13,50.58,0.2,0.14,0.47,17.62,2,180,299.8,0.56,535.37,0.02893,4,5
"225",20191007,"061900",37.4,6.52,53.76,0.22,0.15,0.47,17.6,1.86,157.5,352.35,0.65,540.08,0.02896,4,6
"226",20191007,"062900",42.9,6.96,57.44,0.23,0.16,0.48,17.73,2.66,171,405.72,0.75,542.94,0.02901,4,7
"227",20191007,"063900",47.3,7.35,60.65,0.25,0.17,0.48,17.81,2.39,175.5,442.12,0.82,535.53,0.02906,4,8
"228",20191007,"064900",58.3,8.02,66.15,0.27,0.18,0.49,17.91,2,144,561.34,1.02,551.66,0.02912,4,9
"229",20191007,"065900",55.8,8.72,71.91,0.29,0.2,0.49,18.01,2.79,166.5,544.43,0.98,552.68,0.02919,4,10
"230",20191007,"070900",52.6,8.91,73.5,0.3,0.2,0.48,18.07,4.12,175.5,507.37,0.92,548.51,0.02927,4,11
"231",20191007,"071900",51.8,8.72,71.95,0.29,0.2,0.49,18.12,3.19,166.5,499.73,0.91,547.66,0.02935,4,12
"232",20191007,"072900",64.7,8.93,73.64,0.3,0.2,0.49,18.14,4.92,166.5,630.8,1.14,554.08,0.02944,4,13
"233",20191007,"073900",71.6,9.55,78.79,0.32,0.22,0.5,18.27,3.19,175.5,708.06,1.27,557.02,0.02953,4,14
"234",20191007,"074900",78.9,9.53,78.62,0.32,0.22,0.49,18.36,3.46,162,783.73,1.4,560.54,0.02962,4,15
"235",20191007,"075900",79.9,9.91,81.79,0.33,0.22,0.49,18.5,6.52,180,796.49,1.43,558.82,0.02974,4,16
"236",20191007,"080900",64.9,10.36,85.43,0.34,0.24,0.5,18.37,6.92,171,642.52,1.16,554.26,0.02987,4,17
"237",20191007,"081900",58.2,11.52,95.07,0.38,0.26,0.48,18.43,6.25,180,544.78,1.03,534.09,0.03001,4,18
"238",20191007,"082900",89.1,11.23,92.64,0.37,0.26,0.49,18.48,4.66,148.5,893.64,1.58,564.06,0.03013,4,19
"239",20191007,"083900",83.6,11.02,90.89,0.37,0.25,0.48,18.45,6.52,193.5,835.88,1.49,561.91,0.03027,4,20
"240",20191007,"084900",93.4,11.03,91.02,0.37,0.25,0.48,18.61,4.92,166.5,942.42,1.67,564.75,0.03039,4,21
"241",20191007,"085900",110.2,10.66,87.97,0.35,0.24,0.5,18.67,4.52,148.5,1120.74,1.97,570.46,0.0305,4,22
"242",20191007,"090900",165.9,10.29,84.93,0.34,0.23,0.49,19.19,4.92,144,1722.93,2.99,575.12,0.03062,4,23
"243",20191007,"091900",176.8,10.68,88.13,0.36,0.24,0.49,19.64,3.19,144,1821.83,3.19,570.38,0.03071,4,24
"244",20191007,"092900",139.9,9.5,78.37,0.32,0.22,0.5,19.59,4.26,144,1423.65,2.51,566.82,0.03081,4,25
"245",20191007,"093900",151.6,9.13,75.35,0.3,0.21,0.51,19.61,4.52,130.5,1541.07,2.7,570.79,0.0309,4,26
"246",20191007,"094900",177.4,8.32,68.67,0.28,0.19,0.5,19.66,5.98,139.5,1830.84,3.2,572.59,0.031,4,27
"247",20191007,"095900",184.8,8.12,67.02,0.27,0.18,0.5,19.9,5.05,135,1894.77,3.31,572.01,0.03109,4,28
"248",20191007,"100900",225.3,7.9,65.17,0.26,0.18,0.51,20.49,5.85,126,2274.13,4.03,559.34,0.03118,4,29
"249",20191007,"101900",589.7,5.91,48.78,0.2,0.14,0.47,23.01,7.18,121.5,5782.07,9.99,576.09,0.03126,4,30
"250",20191007,"102900",200.3,4.64,38.29,0.16,0.11,0.45,22.22,3.33,171,2010.32,3.6,557.47,0.03128,4,31
"251",20191007,"103900",268.6,4.05,33.4,0.14,0.09,0.45,22.19,3.86,144,2772.44,4.85,571.15,0.03131,4,32
"252",20191007,"104900",353.8,3.82,31.48,0.13,0.09,0.44,22.84,5.85,126,3678.19,6.44,571.59,0.03135,4,33
"253",20191007,"105900",487.8,3.58,29.52,0.12,0.08,0.44,23.18,10.64,103.5,4954.24,8.81,562.01,0.03144,4,34
"254",20191007,"110900",358.3,4.22,34.79,0.14,0.1,0.45,23.09,6.12,130.5,3651.24,6.49,562.21,0.03149,4,35
"255",20191007,"111900",261.9,4.16,34.29,0.14,0.09,0.45,22.54,3.99,139.5,2711.64,4.81,563.19,0.03151,4,36
"256",20191007,"112900",152.6,3.88,32.03,0.13,0.09,0.44,22.48,5.45,207,1549.27,2.79,556.28,0.03155,4,37
"257",20191007,"113900",122.8,3.52,29.03,0.12,0.08,0.43,22.16,1.6,184.5,1235.86,2.22,556.03,0.03154,4,38
"258",20191007,"114900",70.2,4.27,35.22,0.14,0.1,0.43,21.7,3.86,180,649.78,1.22,529.62,0.03157,4,39
"259",20191007,"115900",38.3,5.72,47.22,0.19,0.13,0.45,20.55,9.31,202.5,370.55,0.7,531.3,0.03167,4,40
"260",20191007,"120900",78.9,5.75,47.45,0.19,0.13,0.44,20.77,5.32,184.5,854.66,1.49,564.04,0.03173,4,41
"261",20191007,"121900",149.1,5.97,49.25,0.2,0.14,0.46,21.48,2.93,157.5,1565.63,2.74,569.56,0.03176,4,42
"262",20191007,"122900",171.9,5.59,46.13,0.18,0.13,0.46,21.93,3.19,166.5,1771.09,3.12,567.68,0.0318,4,43
"263",20191007,"123900",323.1,5.35,44.11,0.18,0.12,0.44,23.03,3.99,139.5,3374.26,5.88,573.36,0.03184,4,44
"264",20191007,"124900",492.7,6.42,53,0.21,0.15,0.46,24.58,5.85,126,4954.35,8.84,559.82,0.03191,4,45
"265",20191007,"125900",455.4,4.92,40.57,0.16,0.11,0.45,24.19,9.44,112.5,4735.26,8.41,563.1,0.03201,4,46
"266",20191007,"130900",612.2,4.49,37.08,0.15,0.1,0.44,25.21,8.64,130.5,6052.6,10.81,558.46,0.03209,4,47
"267",20191007,"131900",474,4.15,34.23,0.14,0.09,0.43,24.49,9.44,117,4862.99,8.72,557.82,0.03217,4,48
"268",20191007,"132900",385.8,4.11,33.89,0.14,0.09,0.45,23.99,9.58,99,3909.14,7.1,550.01,0.03225,4,49
"269",20191007,"133900",642.7,4.31,35.58,0.14,0.1,0.43,24.86,8.64,130.5,6372.16,11.32,562.31,0.03233,4,50
"270",20191007,"134900",462.8,4.07,33.54,0.14,0.09,0.43,25.09,6.12,130.5,4797.78,8.66,554.14,0.03238,4,51
"271",20191007,"135900",503.8,4.19,34.61,0.14,0.09,0.44,25.06,7.45,153,5049.95,9.11,554.45,0.03244,4,52
"272",20191007,"140900",762.8,4.11,33.94,0.14,0.09,0.43,25.53,6.78,162,6914.34,12.1,568.64,0.0325,4,53
"273",20191007,"141900",748,3.78,31.16,0.12,0.09,0.41,25.8,9.04,162,7353.08,13.45,547.54,0.03257,4,54
"274",20191007,"142900",252.3,3.96,32.69,0.13,0.09,0.42,26.03,8.25,175.5,6003.12,10.99,547.01,0.03264,4,55
"275",20191007,"143900",281.7,4.13,34.05,0.14,0.1,0.43,24.93,4.39,148.5,3244.11,5.79,559.96,0.03267,4,56
"276",20191007,"144900",249.7,4.63,38.17,0.16,0.11,0.42,25.34,7.85,193.5,2717.72,4.82,563.63,0.03274,4,57
"277",20191007,"145900",333.6,4.44,36.62,0.15,0.1,0.43,25.5,10.77,198,5595.98,10.02,560.53,0.03284,4,58
"278",20191007,"150900",384.7,4.2,34.65,0.14,0.1,0.43,26.8,11.44,207,6297.5,11.65,540.33,0.03295,4,59
"279",20191007,"151900",274.4,3.85,31.74,0.13,0.09,0.43,26.36,9.31,198,5048.94,9.28,544.05,0.03303,4,60
"280",20191007,"152900",245.5,3.34,27.57,0.11,0.08,0.43,27.45,9.71,207,5143.24,9.6,535.82,0.0331,4,61
"281",20191007,"153900",238.1,9.05,73.6,1.01,0.96,0.48,26.1,5.72,175.5,3066.04,5.67,541.98,0.03322,4,62
"282",20191007,"154900",172.8,3.53,29.15,0.12,0.08,0.47,25.6,9.84,193.5,2354.99,4.33,542.91,0.0333,4,63
"283",20191007,"155900",374.6,3.7,30.51,0.12,0.08,0.44,25.81,10.77,198,3720.76,6.97,534.94,0.03339,4,64
"284",20191007,"160900",262.3,3.91,32.24,0.13,0.09,0.43,25.17,14.1,202.5,2562.14,4.81,530.02,0.03352,4,65
"285",20191007,"161900",112.5,4.77,39.36,0.16,0.11,0.44,24.06,6.38,157.5,1202.88,2.26,534.07,0.03358,4,66
"286",20191007,"162900",52.1,4.48,36.93,0.15,0.1,0.45,23.73,6.52,162,601.41,1.08,557.77,0.03364,4,67
"287",20191007,"163900",47.3,4.4,36.32,0.15,0.1,0.44,23.58,4.52,153,532.22,0.96,556.86,0.03367,4,68
"288",20191007,"164900",48.1,5.11,42.18,0.17,0.12,0.44,23.45,5.98,162,501.53,0.93,540.54,0.03373,4,69
"289",20191007,"165900",37.7,5.23,43.14,0.17,0.12,0.44,23.31,5.05,144,373.91,0.7,532.18,0.03378,4,70
"290",20191007,"170900",24.2,5.32,43.9,0.18,0.12,0.45,23.06,4.66,166.5,225.45,0.44,515.3,0.03383,4,71
"291",20191007,"171900",13.9,4.93,40.68,0.16,0.11,0.44,22.73,5.59,148.5,128.11,0.26,497.37,0.03388,4,72
"292",20191007,"172900",8.7,5.1,42.06,0.17,0.12,0.44,22.62,5.05,180,74.34,0.15,481.53,0.03393,4,73
"293",20191007,"173900",1.9,5.37,44.33,0.18,0.12,0.44,22.47,5.45,175.5,20.77,0.05,442.78,0.03398,4,74
"294",20191008,"051900",4.4,2.32,19.18,0.08,0.05,0.46,19.05,6.25,112.5,29.25,0.06,457.62,0.0388,5,1
"295",20191008,"052900",9.3,2.31,19.04,0.08,0.05,0.46,19.12,8.25,94.5,69.23,0.14,484.38,0.03884,5,2
"296",20191008,"053900",17.9,2.33,19.18,0.08,0.05,0.44,19.12,6.92,94.5,148.18,0.29,511.68,0.03888,5,3
"297",20191008,"054900",24,2.51,20.72,0.08,0.06,0.46,19.17,6.78,94.5,203.74,0.4,515.93,0.03891,5,4
"298",20191008,"055900",28.9,2.3,18.96,0.08,0.05,0.44,19.31,1.86,121.5,258.01,0.49,530.69,0.03889,5,5
"299",20191008,"060900",32.4,2.51,20.67,0.08,0.06,0.45,19.32,2.26,153,293.14,0.55,532.98,0.03888,5,6
"300",20191008,"061900",32,2.7,22.31,0.09,0.06,0.48,19.28,2.79,139.5,297.52,0.56,534.16,0.03887,5,7
"301",20191008,"062900",35.7,2.58,21.31,0.08,0.06,0.47,19.31,4.52,121.5,347.69,0.64,542.65,0.03889,5,8
"302",20191008,"063900",73.6,2.79,22.99,0.09,0.06,0.45,19.69,2.26,121.5,735.62,1.31,558.17,0.03888,5,9
"303",20191008,"064900",101.9,2.46,20.26,0.08,0.06,0.46,20.14,3.72,126,1017.01,1.81,562.19,0.03888,5,10
"304",20191008,"065900",109.5,3.54,29.19,0.12,0.08,0.46,20.23,6.92,108,1119.86,1.98,565.8,0.03893,5,11
"305",20191008,"070900",142.8,3.54,29.19,0.12,0.08,0.47,20.54,9.58,90,1447.05,2.54,569.8,0.039,5,12
"306",20191008,"071900",186.6,2.6,21.45,0.09,0.06,0.46,21.16,9.04,76.5,1869.07,3.26,572.77,0.03906,5,13
"307",20191008,"072900",279.7,2.79,22.99,0.09,0.06,0.45,21.78,12.24,85.5,2711.11,4.8,566.4,0.03916,5,14
"308",20191008,"073900",376.7,2.58,21.28,0.09,0.06,0.45,22.8,14.5,94.5,3650.95,6.39,571.84,0.03928,5,15
"309",20191008,"074900",308.3,2.68,22.11,0.09,0.06,0.46,22.48,15.83,85.5,3031.9,5.37,564.21,0.03941,5,16
"310",20191008,"075900",294.7,2.76,22.78,0.09,0.06,0.46,22.44,14.9,99,2942.92,5.18,568.09,0.03954,5,17
"311",20191008,"080900",298.9,2.93,24.16,0.1,0.07,0.44,23.06,12.63,94.5,2984.49,5.26,566.91,0.03964,5,18
"312",20191008,"081900",312.8,3.05,25.12,0.1,0.07,0.44,23.19,8.78,130.5,3100.4,5.49,565.16,0.0397,5,19
"313",20191008,"082900",257.3,3.12,25.75,0.11,0.07,0.46,23.01,13.96,99,2546.28,4.5,565.27,0.03982,5,20
"314",20191008,"083900",224.2,3.48,28.68,0.12,0.08,0.44,22.66,18.22,81,2206.64,3.9,566.24,0.03999,5,21
"315",20191008,"084900",188.5,3.85,31.73,0.13,0.09,0.43,22.79,11.57,67.5,1814.39,3.22,562.84,0.04009,5,22
"316",20191008,"085900",143.5,4.23,34.89,0.14,0.1,0.44,22.62,12.63,85.5,1426.14,2.55,558.39,0.04021,5,23
"317",20191008,"090900",149.4,4.48,36.96,0.15,0.1,0.45,22.79,10.11,85.5,1546.48,2.73,567.25,0.0403,5,24
"318",20191008,"091900",156.5,4.34,35.8,0.14,0.1,0.44,23.12,5.72,85.5,1661.83,2.93,566.59,0.04035,5,25
"319",20191008,"092900",213,4.1,33.83,0.14,0.09,0.44,23.22,7.05,112.5,2259.48,3.93,574.37,0.0404,5,26
"320",20191008,"093900",274.5,4.12,33.97,0.14,0.09,0.44,23.66,15.16,81,2857.28,5,570.95,0.04055,5,27
"321",20191008,"094900",334.2,3.76,31,0.12,0.08,0.45,24.39,12.37,94.5,3399.13,5.98,568.19,0.04066,5,28
"322",20191008,"095900",452.8,4.02,33.15,0.13,0.09,0.46,25.17,9.71,108,4541.37,8.03,565.69,0.04074,5,29
"323",20191008,"100900",513.7,3.69,30.44,0.12,0.08,0.44,26.57,6.38,99,5048.18,9.11,554.24,0.04079,5,30
"324",20191008,"101900",432,3.62,29.86,0.12,0.08,0.44,27.02,5.45,117,4232.7,7.67,552.02,0.04082,5,31
"325",20191008,"102900",341.1,3.83,31.58,0.13,0.09,0.45,25.49,17.16,90,3418.54,6.15,556.19,0.04098,5,32
"326",20191008,"103900",364.7,3.68,30.34,0.12,0.08,0.45,25.82,9.98,85.5,3696.92,6.61,559.33,0.04106,5,33
"327",20191008,"104900",348.4,3.54,29.21,0.12,0.08,0.45,26.23,3.46,121.5,3496.42,6.28,556.44,0.04107,5,34
"328",20191008,"105900",351.1,3.42,28.18,0.11,0.08,0.44,26.32,9.71,90,3513.14,6.38,551.19,0.04115,5,35
"329",20191008,"110900",420.5,3.53,29.16,0.12,0.08,0.44,26.32,9.31,81,4225.94,7.57,558.77,0.04122,5,36
"330",20191008,"111900",317.1,3.3,27.22,0.11,0.08,0.44,26.23,7.32,67.5,3084.52,5.57,553.55,0.04127,5,37
"331",20191008,"112900",189.9,3.24,26.69,0.11,0.07,0.45,26.53,3.46,220.5,1909.76,3.47,550.35,0.04128,5,38
"332",20191008,"113900",261.3,3.35,27.63,0.11,0.08,0.45,26.77,5.72,193.5,2705.43,4.85,557.26,0.04132,5,39
"333",20191008,"114900",313.7,3.68,30.37,0.12,0.08,0.45,26.47,9.98,76.5,3180.32,5.71,557.37,0.0414,5,40
"334",20191008,"115900",322.5,3.46,28.52,0.11,0.08,0.44,26.46,9.04,99,3275.45,5.87,557.82,0.04147,5,41
"335",20191008,"120900",253.8,3.43,28.31,0.12,0.08,0.45,26.77,3.99,103.5,2551.62,4.6,554.81,0.04149,5,42
"336",20191008,"121900",198.2,3.27,27.01,0.11,0.07,0.44,28.16,2.53,144,1951.28,3.55,548.17,0.04148,5,43
"337",20191008,"122900",51.2,3.24,26.76,0.11,0.07,0.44,26.21,3.19,247.5,502.73,0.95,529.75,0.04149,5,44
"338",20191008,"123900",208.7,3.5,28.83,0.12,0.08,0.44,26.15,3.33,184.5,2249.54,3.94,568.78,0.0415,5,45
"339",20191008,"124900",661.4,3.55,29.27,0.12,0.08,0.43,27.78,8.25,81,6131.75,10.91,560.91,0.04156,5,46
"340",20191008,"125900",827.3,3.56,29.38,0.12,0.08,0.44,28.54,12.5,49.5,7060.26,12.73,551.81,0.04167,5,47
"341",20191008,"130900",773.5,3.57,29.48,0.12,0.08,0.45,28.64,10.91,67.5,6889.13,13.12,524.74,0.04176,5,48
"342",20191008,"131900",591.5,3.38,27.86,0.11,0.08,0.44,28.39,12.5,81,5613.37,10.69,525.25,0.04187,5,49
"343",20191008,"132900",397.9,3.3,27.23,0.11,0.08,0.43,28.36,8.11,126,3972.9,7.42,535.98,0.04192,5,50
"344",20191008,"133900",347.5,3.2,26.39,0.11,0.07,0.43,27.87,9.18,58.5,3521.85,6.46,545.35,0.04199,5,51
"345",20191008,"134900",399.3,3.18,26.27,0.11,0.07,0.44,28.22,5.32,90,4041.61,7.41,545.51,0.04202,5,52
"346",20191008,"135900",425.7,3.37,27.76,0.11,0.08,0.43,28.05,10.24,81,4459.22,8.16,546.41,0.0421,5,53
"347",20191008,"140900",293.9,3.54,29.17,0.12,0.08,0.43,27.55,9.04,58.5,2984.65,5.47,545.51,0.04217,5,54
"348",20191008,"141900",311,3.52,29.08,0.12,0.08,0.43,28.08,5.85,90,3289.96,5.95,552.5,0.04221,5,55
"349",20191008,"142900",296.5,3.45,28.44,0.12,0.08,0.44,28.18,5.19,81,3121.91,5.68,550.07,0.04224,5,56
"350",20191008,"143900",294.8,3.34,27.57,0.11,0.08,0.44,30.43,3.19,180,3801.9,6.99,542.66,0.04224,5,57
"351",20191008,"144900",168.7,3.45,28.49,0.11,0.08,0.44,28.36,5.19,121.5,1636.98,3.04,538.19,0.04227,5,58
"352",20191008,"145900",124.5,3.63,29.98,0.12,0.08,0.44,27.73,3.33,202.5,1227.2,2.27,541.53,0.04229,5,59
"353",20191008,"150900",131.2,3.81,31.44,0.13,0.09,0.45,27.23,2.13,157.5,1336.73,2.43,550.11,0.04229,5,60
"354",20191008,"151900",123.6,3.83,31.62,0.13,0.09,0.44,27.68,5.59,243,1206.12,2.21,545.61,0.04233,5,61
"355",20191008,"152900",96,4.24,34.99,0.14,0.1,0.44,27.27,8.38,238.5,1105.8,1.98,557.56,0.0424,5,62
"356",20191008,"153900",134.2,4.33,35.74,0.14,0.1,0.45,27.55,5.19,211.5,1413.64,2.57,549.57,0.04244,5,63
"357",20191008,"154900",146.5,3.72,30.72,0.12,0.09,0.43,27.31,2.66,148.5,1532.24,2.76,554.42,0.04245,5,64
"358",20191008,"155900",120.4,3.73,30.8,0.12,0.08,0.43,27.33,4.92,193.5,1196.74,2.19,545.34,0.04248,5,65
"359",20191008,"160900",67.2,3.61,29.78,0.12,0.08,0.45,26.86,5.45,211.5,653.94,1.23,532.78,0.04251,5,66
"360",20191008,"161900",55.6,3.58,29.57,0.12,0.08,0.43,26.43,2.53,157.5,537.33,1.01,529.63,0.04252,5,67
"361",20191008,"162900",40.3,4.51,37.19,0.15,0.1,0.44,26.1,3.06,162,389.28,0.74,522.46,0.04254,5,68
"362",20191008,"163900",50.6,4.27,35.19,0.14,0.1,0.45,25.92,6.12,180,482.36,0.91,528.86,0.04259,5,69
"363",20191008,"164900",43.9,3.47,28.62,0.11,0.08,0.46,25.58,7.58,198,429.33,0.81,527.83,0.04264,5,70
"364",20191008,"165900",33.6,3.58,29.55,0.12,0.08,0.45,25.26,7.32,207,327.06,0.63,520.57,0.04269,5,71
"365",20191008,"170900",19.9,3.78,31.13,0.13,0.08,0.44,24.96,6.25,189,181.72,0.36,503.07,0.04274,5,72
"366",20191008,"171900",6.6,4.33,35.7,0.14,0.1,0.44,24.62,7.18,193.5,53.79,0.12,458.13,0.0428,5,73
"367",20191008,"172900",0.7,5.16,42.55,0.17,0.12,0.49,24.34,7.05,171,18.79,0.04,435.51,0.04287,5,74
"368",20191008,"173900",5.6,5.24,43.2,0.17,0.12,0.47,24.18,6.65,180,49.95,0.11,466.69,0.04294,5,75
"369",20191008,"174900",1.6,5.07,41.81,0.17,0.12,0.46,24,7.85,198,16.35,0.04,461.73,0.04302,5,76
"370",20191009,"051900",6,4.13,34.03,0.14,0.1,0.44,19.05,3.99,67.5,41.31,0.09,459,0.04505,6,1
"371",20191009,"052900",11.5,4.26,35.17,0.14,0.1,0.46,19.07,4.26,58.5,95.87,0.19,499.58,0.04508,6,2
"372",20191009,"053900",25.2,4.18,34.52,0.14,0.09,0.46,19.48,4.92,81,228.32,0.43,531.07,0.04511,6,3
"373",20191009,"054900",43.2,4.63,38.24,0.15,0.1,0.45,19.77,5.05,72,407.64,0.74,546.66,0.04516,6,4
"374",20191009,"055900",60.4,4.76,39.28,0.16,0.11,0.45,20.1,6.92,90,564.14,1.01,556.86,0.04522,6,5
"375",20191009,"060900",102.8,5.14,42.43,0.17,0.12,0.45,21.23,8.78,90,887.11,1.54,574.54,0.04531,6,6
"376",20191009,"061900",121,5.41,44.62,0.18,0.12,0.46,21.81,9.58,85.5,1081.98,1.9,569.67,0.04541,6,7
"377",20191009,"062900",121,5.8,47.83,0.19,0.13,0.45,21.52,9.18,76.5,1122.36,1.98,565.44,0.04551,6,8
"378",20191009,"063900",160.4,6.07,50.11,0.2,0.14,0.44,22.43,10.51,63,1440.45,2.55,563.39,0.04562,6,9
"379",20191009,"064900",204.3,6.05,49.94,0.2,0.14,0.44,23.17,8.64,67.5,1897.98,3.28,574.74,0.04572,6,10
"380",20191009,"065900",193,5.97,49.22,0.2,0.14,0.45,23.72,7.18,90,1833.12,3.2,567.85,0.0458,6,11
"381",20191009,"070900",343,5.72,47.16,0.19,0.13,0.43,24.77,13.96,63,3255.84,5.66,572.88,0.04595,6,12
"382",20191009,"071900",398.1,5.82,48,0.19,0.13,0.44,25.5,17.42,63,3685.18,6.48,566.77,0.04613,6,13
"383",20191009,"072900",503.8,5.57,46,0.19,0.13,0.43,26.45,16.62,63,4683.89,8.31,563.66,0.04631,6,14
"384",20191009,"073900",460.1,5.12,42.24,0.17,0.12,0.44,26.33,17.96,58.5,4346.55,7.74,560.29,0.04649,6,15
"385",20191009,"074900",487.4,4.76,39.28,0.16,0.11,0.44,26.93,17.42,72,4409.77,7.89,557.53,0.04666,6,16
"386",20191009,"075900",406,4.4,36.28,0.15,0.1,0.44,26.29,18.62,81,3831.55,6.81,561.9,0.04684,6,17
"387",20191009,"080900",260,4.18,34.5,0.14,0.09,0.43,26.04,18.35,85.5,2576.28,4.64,555.47,0.04701,6,18
"388",20191009,"081900",224.4,4.02,33.14,0.13,0.09,0.44,26.55,17.16,99,4388.18,7.72,568.39,0.04717,6,19
"389",20191009,"082900",224.1,3.83,31.56,0.13,0.09,0.43,26.89,12.77,81,3664.72,6.54,560.57,0.04728,6,20
"390",20191009,"083900",210.6,3.48,28.75,0.12,0.08,0.44,26.5,21.28,76.5,3503.01,6.26,559.33,0.04747,6,21
"391",20191009,"084900",204.1,3.63,29.95,0.12,0.08,0.43,26.67,16.89,90,3532.86,6.3,559.62,0.04762,6,22
"392",20191009,"085900",172.2,3.5,28.91,0.12,0.08,0.44,27.06,17.16,72,3836.28,6.78,563.5,0.04777,6,23
"393",20191009,"090900",152.6,3.25,26.78,0.11,0.07,0.44,28.22,16.36,90,5744.11,10.25,558.69,0.04791,6,24
"394",20191009,"091900",363,3.54,29.18,0.12,0.08,0.45,29.45,18.75,85.5,7194.85,13.28,542.09,0.04808,6,25
"395",20191009,"092900",631.2,3.57,29.47,0.12,0.08,0.43,29.13,15.56,31.5,6500.33,12.3,527.93,0.04822,6,26
"396",20191009,"093900",837.5,3.89,32.06,0.13,0.09,0.44,29.78,16.89,90,7546.49,13.48,557.35,0.04837,6,27
"397",20191009,"094900",847.1,3.75,30.96,0.12,0.08,0.44,30.12,16.49,85.5,7104.87,12.67,553.97,0.04852,6,28
"398",20191009,"095900",841.2,3.59,29.62,0.12,0.08,0.43,29.91,16.89,94.5,7245.53,13.25,545.45,0.04867,6,29
"399",20191009,"100900",1004.2,3.14,25.89,0.1,0.07,0.42,30.76,21.28,90,7949.18,14.23,557.03,0.04885,6,30
"400",20191009,"101900",456.8,2.77,22.88,0.09,0.06,0.43,29.7,16.23,58.5,4613.49,8.7,531.38,0.04898,6,31
"401",20191009,"102900",842.1,2.75,22.7,0.09,0.06,0.42,30.91,14.76,63,6916.39,12.3,557.34,0.0491,6,32
"402",20191009,"103900",774.2,2.91,23.99,0.1,0.06,0.43,30.4,15.83,63,6697.41,12.23,544.39,0.04923,6,33
"403",20191009,"104900",683.6,2.88,23.75,0.1,0.06,0.42,30.35,19.82,81,5893.79,11.18,527.76,0.0494,6,34
"404",20191009,"105900",1028.1,2.91,24.04,0.1,0.07,0.43,30.81,15.69,85.5,7905.45,13.8,571.55,0.04953,6,35
"405",20191009,"110900",1101.95,2.64,21.82,0.09,0.06,0.43,31.54,15.03,58.5,8419.33,15.34,549.02,0.04964,6,36
"406",20191009,"111900",1108.4,2.58,21.31,0.09,0.06,0.43,31.56,12.37,49.5,8385.82,15.28,548.97,0.04973,6,37
"407",20191009,"112900",1097.8,2.4,19.8,0.08,0.06,0.43,32.34,13.17,108,8322.58,15.28,544.75,0.04983,6,38
"408",20191009,"113900",936,2.38,19.66,0.08,0.05,0.42,31.88,13.17,90,6988.49,12.65,543.72,0.04992,6,39
"409",20191009,"114900",1019.8,2.37,19.52,0.08,0.05,0.43,31.8,14.9,90,7213.6,12.88,554.6,0.05004,6,40
"410",20191009,"115900",913.2,2.3,18.96,0.08,0.05,0.43,32.01,11.84,67.5,6881.97,12.51,543.2,0.05012,6,41
"411",20191009,"120900",1194,2.24,18.51,0.07,0.05,0.43,32.97,12.77,22.5,8415.83,15.12,556.71,0.05021,6,42
"412",20191009,"121900",1116,2.15,17.72,0.07,0.05,0.42,32.71,18.35,85.5,7649.68,13.86,550.41,0.05035,6,43
"413",20191009,"122900",580.55,2.18,17.96,0.07,0.05,0.42,32.59,13.17,121.5,4630.56,8.82,513.26,0.05044,6,44
