"","dia_mes_ano","dia","TIME","irr_inv","temp","m","P_DC"
"7845",20200404,91,4,32.8,16.43,0.92673,292.09
"7846",20200404,91,5,82.6,17.06,0.92677,630.35
"7847",20200404,91,6,120.8,17.75,0.92682,981.23
"7848",20200404,91,7,162.3,17.91,0.92688,1381.83
"7849",20200404,91,8,204.7,18.07,0.92699,1797.62
"7850",20200404,91,9,249.6,18.35,0.92711,2236.8
"7851",20200404,91,10,295.5,19.05,0.92722,2696.92
"7852",20200404,91,11,341.4,19.46,0.92731,3149.12
"7853",20200404,91,12,386.5,19.73,0.92749,3560.08
"7854",20200404,91,13,431.5,20.69,0.92761,3978.2
"7855",20200404,91,14,474.4,21.41,0.92771,4324.3
"7856",20200404,91,15,518.6,22.34,0.92779,4710.9
"7857",20200404,91,16,565.45,23.95,0.92786,5057.92
"7858",20200404,91,17,576.1,24.04,0.92791,5183.06
"7859",20200404,91,18,640.8,24.22,0.92796,5648.15
"7860",20200404,91,19,680.3,24.51,0.928,6007.76
"7861",20200404,91,20,713.3,25.28,0.92807,6247.18
"7862",20200404,91,21,746.4,25.15,0.92812,6478.33
"7863",20200404,91,22,677.8,25.99,0.92817,5923.72
"7864",20200404,91,23,821.2,25.83,0.92825,6981.79
"7865",20200404,91,24,944.6,26.89,0.92828,7726.93
"7866",20200404,91,25,568.7,28.59,0.92834,4949.35
"7867",20200404,91,26,610.3,28.39,0.92839,5275.09
"7868",20200404,91,27,762.4,28.14,0.92845,6293.11
"7869",20200404,91,28,632,27.78,0.9285,5318.68
"7870",20200404,91,29,792.4,27.95,0.92855,6476.42
"7871",20200404,91,30,958.4,28.46,0.92861,7515.93
"7872",20200404,91,31,981.4,28.52,0.92867,7916.91
"7873",20200404,91,32,993,27.99,0.92872,7980.87
"7874",20200404,91,33,1004.7,28.03,0.92879,8115.53
"7875",20200404,91,34,1017.3,27.98,0.92887,8096.95
"7876",20200404,91,35,946.8,28.68,0.92893,7614.52
"7877",20200404,91,36,1087.2,29,0.92899,8422.89
"7878",20200404,91,37,1057.8,28.73,0.92906,8421.21
"7879",20200404,91,38,1054.5,29.11,0.92911,8404.04
"7880",20200404,91,39,997.7,29.22,0.92919,8109.93
"7881",20200404,91,40,1024.1,29.63,0.92927,8189.67
"7882",20200404,91,41,1034.7,29.84,0.92935,8102.46
"7883",20200404,91,42,820.9,29.41,0.92942,6505.63
"7884",20200404,91,43,945.1,29.38,0.92951,7801.11
"7885",20200404,91,44,974.9,30.38,0.92957,7979.66
"7886",20200404,91,45,959.4,31.76,0.92962,7716.66
"7887",20200404,91,46,941,32.07,0.92967,7562.35
"7888",20200404,91,47,922.1,31.49,0.92975,7489.47
"7889",20200404,91,48,897,31.27,0.92982,7271.43
"7890",20200404,91,49,870.7,30.99,0.92989,7096.54
"7891",20200404,91,50,842.8,31.16,0.92996,6875.54
"7892",20200404,91,51,815.2,32.12,0.93004,6653.11
"7893",20200404,91,52,783.4,32.14,0.93011,6422.48
"7894",20200404,91,53,751.6,32.56,0.93014,6169.88
"7895",20200404,91,54,715.3,32.76,0.93019,5926.97
"7896",20200404,91,55,678.2,33.97,0.93027,5594.97
"7897",20200404,91,56,643,32.71,0.93034,5288.6
"7898",20200404,91,57,603.5,33.39,0.93039,4964.88
"7899",20200404,91,58,562.7,33.45,0.93046,4567.42
"7900",20200404,91,59,520.5,31.89,0.93053,4254.49
"7901",20200404,91,60,476.2,31.8,0.93056,3834.06
"7902",20200404,91,61,431.3,32.24,0.9306,3414.03
"7903",20200404,91,62,385.2,31.54,0.93064,3031.48
"7904",20200404,91,63,339,32.99,0.93068,2608.44
"7905",20200404,91,64,292.5,32.48,0.93071,2199.62
"7906",20200404,91,65,245.4,31.79,0.93071,1782.34
"7907",20200404,91,66,198.1,31.28,0.93073,1376.04
"7908",20200404,91,67,152.9,30.83,0.93075,999.05
"7909",20200404,91,68,108.3,28.78,0.93076,426.58
"7910",20200404,91,69,26.5,27.06,0.93078,182.48
"7911",20200404,91,70,16.7,26.58,0.93078,126.34
"7912",20200404,91,71,9.4,26.33,0.93078,71.43
"7913",20200404,91,72,2.3,26.01,0.93079,21.02
"7914",20200405,92,1,7.33,18.96,0.93508,46.43
"7915",20200405,92,2,11.8,19.26,0.93512,81.09
"7916",20200405,92,3,19.5,20.11,0.93515,149.19
"7917",20200405,92,4,28.7,22.75,0.93518,274.49
"7918",20200405,92,5,84.7,24.05,0.93521,648.21
"7919",20200405,92,6,120.7,25.21,0.93523,1000.28
"7920",20200405,92,7,161.7,25.9,0.93526,1356.82
"7921",20200405,92,8,205.1,26.87,0.93529,1753.78
"7922",20200405,92,9,250,26.18,0.93533,2170.46
"7923",20200405,92,10,295.7,27.64,0.93539,2585.65
"7924",20200405,92,11,341.1,28.57,0.93542,3015.91
"7925",20200405,92,12,386.4,29.44,0.93546,3411.93
"7926",20200405,92,13,431.2,30.06,0.93551,3809.8
"7927",20200405,92,14,474.7,29.69,0.93556,4183.92
"7928",20200405,92,15,516.7,30.25,0.93561,4528.82
"7929",20200405,92,16,558.7,30.37,0.93568,4764.57
"7930",20200405,92,17,600,29.73,0.93576,5220.2
"7931",20200405,92,18,637.8,30.26,0.93581,5508.47
"7932",20200405,92,19,674,29.93,0.93589,5778.15
"7933",20200405,92,20,711.2,30.06,0.93597,6064.22
"7934",20200405,92,21,742.2,30.39,0.93604,6289.34
"7935",20200405,92,22,774,30.62,0.93612,6529.17
"7936",20200405,92,23,802.8,31.16,0.9362,6698.7
"7937",20200405,92,24,838.5,30.97,0.93627,6962.62
"7938",20200405,92,25,891,30.99,0.93632,7356.8
"7939",20200405,92,26,774.5,31.72,0.9364,5776.66
"7940",20200405,92,27,695.4,31.39,0.93646,5381.55
"7941",20200405,92,28,486.6,30.93,0.93649,3846.97
"7942",20200405,92,29,907.2,31.64,0.93653,7622.72
"7943",20200405,92,30,955,31.74,0.93657,7748.94
"7944",20200405,92,31,1004.2,31.64,0.93663,8054.72
"7945",20200405,92,32,1028.3,32.81,0.93668,8171.48
"7946",20200405,92,33,1029.6,32.3,0.93675,8150.48
"7947",20200405,92,34,1037.8,31.97,0.93681,8218.47
"7948",20200405,92,35,1037.2,32.96,0.93685,8123.14
"7949",20200405,92,36,1053.2,33.62,0.93689,8241.07
"7950",20200405,92,37,1070,33.24,0.93696,8387.95
"7951",20200405,92,38,1051.5,32.97,0.93701,8307.56
"7952",20200405,92,39,1042.9,33.06,0.93705,8232.47
"7953",20200405,92,40,1036.4,33.76,0.93714,8214.2
"7954",20200405,92,41,1023.3,33.44,0.93723,8049.65
"7955",20200405,92,42,1013.8,33.89,0.93729,7998.38
"7956",20200405,92,43,1003,34.13,0.93737,7961.5
"7957",20200405,92,44,985.4,34.21,0.93748,7885.16
"7958",20200405,92,45,974.1,35.16,0.93755,7772.72
"7959",20200405,92,46,955,35.27,0.93761,7650.46
"7960",20200405,92,47,936.4,35.69,0.93769,7485.13
"7961",20200405,92,48,931.2,34.7,0.93777,7485.73
"7962",20200405,92,49,922.1,34.24,0.93783,7385.75
"7963",20200405,92,50,898.5,35.14,0.93795,7201.99
"7964",20200405,92,51,857,35.35,0.93802,6925.4
"7965",20200405,92,52,821,36.29,0.93813,6825.95
"7966",20200405,92,53,788.8,36.98,0.93818,6386.11
"7967",20200405,92,54,796.7,36.9,0.93823,6423.96
"7968",20200405,92,55,790.1,35.68,0.9383,6398.15
"7969",20200405,92,56,712.9,36.55,0.93837,5787.68
"7970",20200405,92,57,639.7,36.29,0.93845,5206.49
"7971",20200405,92,58,589.6,36.19,0.93852,4746.23
"7972",20200405,92,59,540.5,36.76,0.93858,4347.08
"7973",20200405,92,60,487.2,35.28,0.93865,3886.22
"7974",20200405,92,61,444.2,35.92,0.93873,3498.62
"7975",20200405,92,62,398.1,35.65,0.93878,3093.8
"7976",20200405,92,63,348.9,36,0.93883,2660.22
"7977",20200405,92,64,297.8,35.04,0.93891,2219.87
"7978",20200405,92,65,248.9,34.58,0.93895,1783.47
"7979",20200405,92,66,172.4,34.63,0.939,1188.14
"7980",20200405,92,67,30.8,31.13,0.93906,218.84
"7981",20200405,92,68,102.3,30.5,0.9391,354.74
"7982",20200405,92,69,19.2,30.12,0.93912,156.1
"7983",20200405,92,70,13.1,29.74,0.93915,104.44
"7984",20200405,92,71,7.5,29.51,0.93918,62.27
"7985",20200405,92,72,1.5,29.17,0.93921,17.71
"7986",20200406,93,1,6.5,19.93,0.94034,43.56
"7987",20200406,93,2,12.95,20.48,0.94037,91.38
"7988",20200406,93,3,22.7,21.02,0.94041,175.71
"7989",20200406,93,4,34.8,22.6,0.94047,305.27
"7990",20200406,93,5,82.3,23.36,0.94056,626.39
"7991",20200406,93,6,117.3,25.59,0.94061,955.93
"7992",20200406,93,7,154.1,26.41,0.94064,1279.28
"7993",20200406,93,8,198.2,27.84,0.94066,1680.01
"7994",20200406,93,9,242.7,28.41,0.9407,2083.8
"7995",20200406,93,10,285.3,28.89,0.94075,2469.52
"7996",20200406,93,11,331.9,29.91,0.94079,2880.22
"7997",20200406,93,12,377,30.36,0.94084,3329
"7998",20200406,93,13,411.4,31.29,0.94088,3602.02
"7999",20200406,93,14,448.3,31.92,0.94094,3913.04
"8000",20200406,93,15,496.3,32.56,0.94098,4302
"8001",20200406,93,16,544.3,32.94,0.94105,4695.87
"8002",20200406,93,17,583.1,32.56,0.94107,4997.38
"8003",20200406,93,18,621.7,32.28,0.94112,5302.18
"8004",20200406,93,19,660.5,32.65,0.94117,5592.25
"8005",20200406,93,20,696.8,32.09,0.94123,5870.7
"8006",20200406,93,21,732,32.58,0.9413,6151.51
"8007",20200406,93,22,762.9,32.15,0.94136,6362.55
"8008",20200406,93,23,800.9,32.19,0.94143,6652.19
"8009",20200406,93,24,830.5,32.45,0.94151,6855.28
"8010",20200406,93,25,855.5,32.67,0.94157,7008.21
"8011",20200406,93,26,883.4,33.22,0.94164,7172.35
"8012",20200406,93,27,907.8,32.87,0.94172,7359.41
"8013",20200406,93,28,937.2,33.09,0.94182,7573.34
"8014",20200406,93,29,958.1,33.44,0.94191,7693.94
"8015",20200406,93,30,946.1,33.78,0.942,7652.95
"8016",20200406,93,31,1009,33.32,0.94211,8081.87
"8017",20200406,93,32,1026.6,33.61,0.94221,8198.21
"8018",20200406,93,33,1025.3,33.72,0.94232,8175.77
"8019",20200406,93,34,960.3,33.8,0.94244,7743.75
"8020",20200406,93,35,880.7,33.86,0.94256,6387.53
"8021",20200406,93,36,1054.8,33.76,0.94262,8379.2
"8022",20200406,93,37,1061.5,34.43,0.9427,8380.93
"8023",20200406,93,38,913.7,34.42,0.94277,7134.36
"8024",20200406,93,39,1059.2,33.99,0.94287,8360.99
"8025",20200406,93,40,978.8,34.52,0.94296,7688.09
"8026",20200406,93,41,1098.5,35.31,0.94304,8430.81
"8027",20200406,93,42,860.2,35.49,0.94313,6096.09
"8028",20200406,93,43,872.4,34.96,0.94321,6349.23
"8029",20200406,93,44,724.6,35.08,0.94325,5462.5
"8030",20200406,93,45,583.9,35.44,0.94333,5039.07
"8031",20200406,93,46,432.3,33.65,0.94339,3855.36
"8032",20200406,93,47,867.7,36.03,0.94344,7002.5
"8033",20200406,93,48,999,36.57,0.94353,7901.66
"8034",20200406,93,49,797.5,36.45,0.94361,5924.19
"8035",20200406,93,50,577.6,36.17,0.94372,4561.31
"8036",20200406,93,51,728.3,35.79,0.94377,6017.01
"8037",20200406,93,52,393,35.48,0.94385,3745.43
"8038",20200406,93,53,338.3,34.89,0.94395,2801.44
"8039",20200406,93,54,100.4,32.08,0.94404,859.18
"8040",20200406,93,55,135.45,32.12,0.9441,1149.1
"8041",20200406,93,56,212.98,32.39,0.94424,1875.05
"8042",20200406,93,57,367.7,33.23,0.9443,3191.29
"8043",20200406,93,58,223.3,32.71,0.94436,1954.14
"8044",20200406,93,59,149.8,31.5,0.9444,1308.7
"8045",20200406,93,60,81.5,30.96,0.94445,719.32
"8046",20200406,93,61,67.4,30.68,0.94448,572.05
"8047",20200406,93,62,310,32.29,0.94453,2463.07
"8048",20200406,93,63,217.4,32.98,0.94461,1690.28
"8049",20200406,93,64,97.4,31.11,0.94466,791.94
"8050",20200406,93,65,71.9,30.25,0.94473,602.2
"8051",20200406,93,66,65.7,29.77,0.9448,508.61
"8052",20200406,93,67,59.6,29.65,0.94486,457.34
"8053",20200406,93,68,50.9,29.27,0.94491,413.74
"8054",20200406,93,69,37.5,28.91,0.94498,305.37
"8055",20200406,93,70,22.9,28.51,0.94508,184.1
"8056",20200406,93,71,6.3,28.06,0.94514,56.29
"8057",20200406,93,72,0.3,17.94,0.94696,0
"8058",20200406,93,73,0.2,18.06,0.94698,0
"8059",20200407,94,1,7,17.09,0.95135,50.02
"8060",20200407,94,2,11.3,17.3,0.95159,85.74
"8061",20200407,94,3,15.7,17.52,0.95184,122.41
"8062",20200407,94,4,22.7,17.68,0.95197,189.18
"8063",20200407,94,5,30.5,17.82,0.95218,259.89
"8064",20200407,94,6,31.5,17.88,0.95241,269.7
"8065",20200407,94,7,49.4,18.07,0.95252,431.05
"8066",20200407,94,8,72.1,18.35,0.95255,645.37
"8067",20200407,94,9,94.1,18.59,0.95269,856.32
"8068",20200407,94,10,108.2,19.13,0.95268,990.2
"8069",20200407,94,11,138.8,18.98,0.95286,1268.41
"8070",20200407,94,12,189.5,19.01,0.95311,1730.55
"8071",20200407,94,13,276.6,19.75,0.9532,2536.78
"8072",20200407,94,14,426.9,20.36,0.95338,3933.43
"8073",20200407,94,15,706.3,22.16,0.95357,6388.04
"8074",20200407,94,16,394.9,23.3,0.95366,3561.22
"8075",20200407,94,17,644.6,23.32,0.95366,5869.29
"8076",20200407,94,18,762.1,24.08,0.95366,6688.87
"8077",20200407,94,19,791.6,24.59,0.95369,6924.94
"8078",20200407,94,20,809.7,23.99,0.95374,7117.46
"8079",20200407,94,21,852.2,24.47,0.95377,7457.14
"8080",20200407,94,22,903,24.23,0.95381,7844.85
"8081",20200407,94,23,964.9,24.94,0.95388,8190.64
"8082",20200407,94,24,785.4,25.33,0.95393,6499.35
"8083",20200407,94,25,795.2,25,0.95399,6910.1
"8084",20200407,94,26,661.3,24.89,0.95402,5772.73
"8085",20200407,94,27,687.4,25.45,0.95405,6018.82
"8086",20200407,94,28,900.9,25.36,0.9541,7032.51
"8087",20200407,94,29,510.1,24.85,0.95417,4498.87
"8088",20200407,94,30,536.6,24.9,0.95421,4847.17
"8089",20200407,94,31,524.2,24.56,0.95427,4746.17
"8090",20200407,94,32,756.2,25.12,0.95433,6286.12
"8091",20200407,94,33,700.1,24.93,0.95441,5802.33
"8092",20200407,94,34,939.4,25.45,0.95444,7665.47
"8093",20200407,94,35,945.4,25.62,0.9545,6909.32
"8094",20200407,94,36,970,26.08,0.95456,6843.22
"8095",20200407,94,37,751.7,26.27,0.95462,6351.12
"8096",20200407,94,38,835.45,26.02,0.95467,6658.26
"8097",20200407,94,39,1091.03,27.67,0.9547,7638.83
"8098",20200407,94,40,676.9,26.81,0.95476,5144.42
"8099",20200407,94,41,922.5,26.41,0.95484,7117.77
"8100",20200407,94,42,766.1,27.09,0.95491,6121.39
"8101",20200407,94,43,685.4,26.73,0.95495,5899.25
"8102",20200407,94,44,780.2,27.66,0.95496,6452.22
"8103",20200407,94,45,659.8,27.86,0.95499,5681.76
"8104",20200407,94,46,468.1,27.02,0.95504,4153.31
"8105",20200407,94,47,590.7,26.6,0.95509,5165.96
"8106",20200407,94,48,484.5,27.31,0.95514,4185.16
"8107",20200407,94,49,393.9,26.25,0.95516,3515.45
"8108",20200407,94,50,443.2,26.86,0.95517,3924.99
"8109",20200407,94,51,450.2,26.93,0.95518,3993.91
"8110",20200407,94,52,692.9,28.09,0.95523,6008.24
"8111",20200407,94,53,592.4,28.48,0.95525,5074.18
"8112",20200407,94,54,419.7,27.81,0.95529,3705.13
"8113",20200407,94,55,444.9,27.68,0.95532,3757.87
"8114",20200407,94,56,335.1,26.89,0.95537,2856.78
"8115",20200407,94,57,552.1,27.58,0.95542,4688.23
"8116",20200407,94,58,553.4,28.37,0.95547,4610.77
"8117",20200407,94,59,454.4,28.55,0.95555,3805.64
"8118",20200407,94,60,157.4,26.64,0.95556,1371.06
"8119",20200407,94,61,200.6,25.86,0.95556,1760.84
"8120",20200407,94,62,156.1,25.34,0.95558,1342.51
"8121",20200407,94,63,142.5,25.41,0.95561,1215.12
"8122",20200407,94,64,112.7,24.9,0.95564,937.38
"8123",20200407,94,65,75.5,24.74,0.95567,649.77
"8124",20200407,94,66,32.2,24.08,0.9557,268.81
"8125",20200407,94,67,22.4,23.7,0.95571,178.2
"8126",20200407,94,68,24,23.5,0.95572,186.55
"8127",20200407,94,69,14.4,23.29,0.95573,111.17
"8128",20200407,94,70,5,22.84,0.95572,37.92
"8129",20200407,94,71,0.1,22.56,0.9557,2.95
"8130",20200408,95,1,0.2,15.55,0.95546,0
"8131",20200408,95,2,4.2,15.45,0.95543,14.75
"8132",20200408,95,3,14.2,15.44,0.95541,103.2
"8133",20200408,95,4,31.8,15.95,0.9554,263.95
"8134",20200408,95,5,47.4,17.34,0.95541,448.08
"8135",20200408,95,6,107.6,17.76,0.9554,857.12
"8136",20200408,95,7,145.5,18.1,0.9554,1214.87
"8137",20200408,95,8,198.5,18.75,0.95544,1681.43
"8138",20200408,95,9,226.1,19.15,0.95551,1962.61
"8139",20200408,95,10,274,19.48,0.95557,2433.5
"8140",20200408,95,11,366.6,19.88,0.95563,3316.89
"8141",20200408,95,12,281.7,20.44,0.95567,2550.47
"8142",20200408,95,13,326.4,20.36,0.95568,3034.46
"8143",20200408,95,14,469.4,22.04,0.95568,4291.49
"8144",20200408,95,15,520.8,23.28,0.95569,4733.35
"8145",20200408,95,16,549.9,23.41,0.9557,4967.14
"8146",20200408,95,17,588,23.91,0.95568,5294.04
"8147",20200408,95,18,632.3,24.09,0.95573,5651.37
"8148",20200408,95,19,681.9,24.59,0.95575,6036.75
"8149",20200408,95,20,654,24.95,0.95581,5773.19
"8150",20200408,95,21,517.8,24.8,0.95591,4604.72
"8151",20200408,95,22,802.2,25.98,0.95597,6786.67
"8152",20200408,95,23,692.5,25.88,0.956,5683.28
"8153",20200408,95,24,757.8,25.72,0.95602,6582.16
"8154",20200408,95,25,884.2,26.29,0.95602,7130.73
"8155",20200408,95,26,928.2,26.3,0.95604,7855.7
"8156",20200408,95,27,823.7,27.05,0.95606,6880.84
"8157",20200408,95,28,954.9,27.88,0.95606,7955.04
"8158",20200408,95,29,958,27.96,0.95612,7845.23
"8159",20200408,95,30,1022,27.75,0.95613,8291.61
"8160",20200408,95,31,1006.5,27.76,0.95614,8102.41
"8161",20200408,95,32,1057.2,28.41,0.95616,8004.54
"8162",20200408,95,33,793.1,27.81,0.95617,6338.08
"8163",20200408,95,34,823,28.08,0.95615,6871.98
"8164",20200408,95,35,984.35,28.54,0.95616,7300.04
"8165",20200408,95,36,957.1,28.8,0.95617,7198.46
"8166",20200408,95,37,928,29.3,0.95617,7258.25
"8167",20200408,95,38,642,28.24,0.95617,5363.77
"8168",20200408,95,39,944.8,27.41,0.95622,6904.92
"8169",20200408,95,40,874.2,27.24,0.95629,6819.46
"8170",20200408,95,41,774,27.84,0.95634,6171.4
"8171",20200408,95,42,981.3,28.24,0.95638,7797.79
"8172",20200408,95,43,983.9,28.98,0.95639,7394.3
"8173",20200408,95,44,1095.7,29.02,0.95644,8151.1
"8174",20200408,95,45,1005.5,29.21,0.95648,7827.01
"8175",20200408,95,46,903.8,29.14,0.95656,7354.96
"8176",20200408,95,47,996.7,29.97,0.95661,7961.08
"8177",20200408,95,48,638.6,29.51,0.95665,5235.27
"8178",20200408,95,49,915.9,29.12,0.95668,7343.11
"8179",20200408,95,50,914.5,29.9,0.95669,7503.46
"8180",20200408,95,51,781.5,30.42,0.9567,6277.06
"8181",20200408,95,52,895.1,31.3,0.95672,7276.62
"8182",20200408,95,53,716,30.36,0.95675,5862.38
"8183",20200408,95,54,839.1,29.64,0.95684,6923.74
"8184",20200408,95,55,784.4,30.31,0.95689,6490.63
"8185",20200408,95,56,752.9,30.68,0.95693,6225.5
"8186",20200408,95,57,687.1,30.29,0.95699,5697.14
"8187",20200408,95,58,628.2,30.48,0.95703,5193.96
"8188",20200408,95,59,580.5,29.79,0.95711,4767.19
"8189",20200408,95,60,536.1,30.21,0.95715,4403.7
"8190",20200408,95,61,491.4,30.46,0.9572,4008.19
"8191",20200408,95,62,454.2,30.04,0.95724,3654.09
"8192",20200408,95,63,403.5,30.06,0.95727,3187.2
"8193",20200408,95,64,362.5,30.52,0.95729,2830.37
"8194",20200408,95,65,185.6,28.98,0.95731,1373.88
"8195",20200408,95,66,211.5,27.34,0.95735,1586.91
"8196",20200408,95,67,201.6,28.18,0.95738,1413.12
"8197",20200408,95,68,154.1,27.93,0.9574,970.54
"8198",20200408,95,69,89.3,25.65,0.95743,257.19
"8199",20200408,95,70,22.5,24.92,0.95745,163.4
"8200",20200408,95,71,14.7,24.62,0.95749,106.67
"8201",20200408,95,72,7.1,23.89,0.95751,50.64
"8202",20200408,95,73,1.2,23.38,0.95751,11.07
"8203",20200409,96,1,6.33,14.73,0.95878,40.89
"8204",20200409,96,2,10.8,14.3,0.95879,81.02
"8205",20200409,96,3,19.1,14.93,0.95879,156
"8206",20200409,96,4,31.1,16.29,0.9588,315.73
"8207",20200409,96,5,87.4,16.69,0.95883,685.83
"8208",20200409,96,6,126.4,17.45,0.95886,1044.31
"8209",20200409,96,7,169.9,18.12,0.95888,1434.89
"8210",20200409,96,8,215,18.56,0.9589,1874.24
"8211",20200409,96,9,261.5,19.11,0.95893,2319.12
"8212",20200409,96,10,308,19.58,0.95897,2763.33
"8213",20200409,96,11,354.9,20.5,0.95903,3214.15
"8214",20200409,96,12,401.7,20.96,0.95911,3671.16
"8215",20200409,96,13,447.3,21.53,0.95918,4094.94
"8216",20200409,96,14,491.9,22.82,0.95919,4462.23
"8217",20200409,96,15,535.9,23.29,0.95922,4832.92
"8218",20200409,96,16,578.1,23.64,0.9593,5198.33
"8219",20200409,96,17,619.7,24.64,0.95933,5457
"8220",20200409,96,18,658.2,25.4,0.95935,5802.65
"8221",20200409,96,19,696.3,25.97,0.95938,6073.09
"8222",20200409,96,20,732.7,25.85,0.95942,6358.54
"8223",20200409,96,21,765.9,26,0.95947,6664.28
"8224",20200409,96,22,798.5,26.43,0.95952,6882.11
"8225",20200409,96,23,830.7,26.01,0.95957,7139.4
"8226",20200409,96,24,860.3,26.46,0.95967,7357.11
"8227",20200409,96,25,885.3,26.71,0.95974,7488.04
"8228",20200409,96,26,909.9,27.34,0.9598,7634.57
"8229",20200409,96,27,934.2,27.57,0.95987,7687.31
"8230",20200409,96,28,955.2,27.66,0.9599,7939.54
"8231",20200409,96,29,972.5,27.88,0.95995,8070.02
"8232",20200409,96,30,988.2,27.2,0.95998,8119.25
"8233",20200409,96,31,1004.6,27.2,0.96003,8212.59
"8234",20200409,96,32,1034.1,27.41,0.96007,8333.02
"8235",20200409,96,33,1045.7,27.95,0.96012,8382.2
"8236",20200409,96,34,1034.5,28.46,0.96015,8367.17
"8237",20200409,96,35,1065.2,30.27,0.96018,8403.98
"8238",20200409,96,36,1058.4,29.76,0.96024,8402.58
"8239",20200409,96,37,1056.2,29.92,0.96023,8236.46
"8240",20200409,96,38,1064.1,30.16,0.96024,8350.99
"8241",20200409,96,39,1046.3,28.97,0.96028,8239.83
"8242",20200409,96,40,1033.8,30.1,0.9603,8168.64
"8243",20200409,96,41,1017.5,30.33,0.96033,8095.74
"8244",20200409,96,42,1014.3,30.89,0.96036,8015.46
"8245",20200409,96,43,1005.5,31.32,0.96042,8056.38
"8246",20200409,96,44,994.2,31.38,0.96047,7942.44
"8247",20200409,96,45,975.5,31.64,0.96049,7767.43
"8248",20200409,96,46,954.8,33.15,0.96051,7615.99
"8249",20200409,96,47,930.2,32.83,0.96052,7406.66
"8250",20200409,96,48,896.8,33.49,0.96055,7224.07
"8251",20200409,96,49,877.6,32.48,0.96058,6985.09
"8252",20200409,96,50,698.3,31.51,0.96062,5714.85
"8253",20200409,96,51,810.7,32.25,0.96069,6683.61
"8254",20200409,96,52,795.2,32.71,0.96072,6510.09
"8255",20200409,96,53,753,33.17,0.96073,6159.07
"8256",20200409,96,54,724.5,32.17,0.96079,5958.5
"8257",20200409,96,55,695.5,32.25,0.96087,5755.91
"8258",20200409,96,56,655,33.33,0.96093,5399.54
"8259",20200409,96,57,106.3,30.57,0.96099,853.17
"8260",20200409,96,58,147.5,28.68,0.96104,1219.32
"8261",20200409,96,59,145.6,28.32,0.96106,1255.22
"8262",20200409,96,60,405.8,30.18,0.96108,3308.34
"8263",20200409,96,61,449.1,31.69,0.96113,3580.32
"8264",20200409,96,62,385.6,30.91,0.9612,3015.67
"8265",20200409,96,63,337.2,30.29,0.96127,2605.51
"8266",20200409,96,64,323.7,29.37,0.96137,2469.67
"8267",20200409,96,65,187.4,28.28,0.96147,1418.62
"8268",20200409,96,66,137.6,27.5,0.96156,951.96
"8269",20200409,96,67,148.4,27.76,0.96163,898.49
"8270",20200409,96,68,91.7,26.46,0.96172,460.46
"8271",20200409,96,69,38.3,26.08,0.96177,291.14
"8272",20200409,96,70,19.1,25.58,0.96182,143.35
"8273",20200409,96,71,7.3,25.12,0.96187,53.61
"8274",20200409,96,72,0.5,24.73,0.96189,8.41
"8275",20200412,97,1,8.6,20.87,0.9642,61.15
"8276",20200412,97,2,14.8,20.97,0.96423,116.01
"8277",20200412,97,3,26.1,21.18,0.96426,215.76
"8278",20200412,97,4,41.8,21.48,0.96431,354.98
"8279",20200412,97,5,61.4,21.86,0.96434,533.9
"8280",20200412,97,6,57.1,22.21,0.96436,496.26
"8281",20200412,97,7,51.9,22.12,0.96436,451.51
"8282",20200412,97,8,61,22.15,0.96438,529
"8283",20200412,97,9,79.2,22.15,0.96444,704.94
"8284",20200412,97,10,120.6,22.5,0.9645,1096.22
"8285",20200412,97,11,141.2,22.86,0.9646,1295.72
"8286",20200412,97,12,285.6,23.48,0.96477,2659.63
"8287",20200412,97,13,265.7,25.02,0.96494,2363.72
"8288",20200412,97,14,251.9,24.38,0.96514,2296.72
"8289",20200412,97,15,501.4,26.58,0.9654,4507.53
"8290",20200412,97,16,456.5,26.15,0.96612,4041.82
"8291",20200412,97,17,384.5,25.66,0.96641,3410.69
"8292",20200412,97,18,763.9,27.96,0.96653,6541.52
"8293",20200412,97,19,487.5,27.14,0.96669,4135.22
